post_id,comment_id,text,author_name,created_time,likes_count
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzE1Njg0ODgwODQxMzY5NTA=,Those are the next movie stars to go to Hollywood and tell us they been to the moon lol,,2025-10-01T02:37:03.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzY4OTU2MTEwMzU2NjQ4Mg==,This class will be walking on the moon and possibly mars. Good time to be an astronaut,,2025-10-03T00:48:01.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzIzMjE1MTQ5MTgyODAxNzI=,The next generation of heroes is in training!,,2025-10-01T07:28:07.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzcyOTQ5MTM4NjkyNDY1OA==,That will be all CG in all fig in every way has we can't get outside the firmament and we've never been to the Moon,,2025-09-30T21:32:55.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzEyNTg1Mzc4NDI2OTUxNTQ=,Congratulations to all!  Be safe and help fulfill our curiosity.,,2025-10-01T02:28:11.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzY2NzM3MjgzOTc0NTA1OA==,Congrats I’m anxious to see them up up and away.,,2025-10-01T00:40:06.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzEyOTExNTA0NTU2MDQ2MjQ=,"Congratulations, 
Well done!",,2025-10-01T06:12:56.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzIwMTk2OTc0NDUyMzMwNTk=,Congratulations to all!,,2025-09-30T22:49:07.000Z,0
1347620313400008,Y29tbWVudDoxMzQ3NjIwMzEzNDAwMDA4XzExMzIyMjc5NjU2ODkyMjg=,"Absolutely! NASA's 2025 class of astronaut candidates—Group 24—is officially underway, and they’re already sharing their journey with the public. This diverse group includes military pilots, scientists, engineers, and doctors, selected from over 8,000 applicants across the U.S",,2025-10-17T01:50:07.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzgwNzMyMDY0NTAwNzUzNQ==,"If I were stranded on a desert island, I'd take 'The Martian' – wonder what the astronauts would choose? 🤔",,2025-09-26T15:38:47.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzYxMzgxNDI1MTY4NTg1Ng==,Their next chapter: the stars,,2025-09-26T16:30:25.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzcxMzMyNDU3MTA0NjMzMw==,Life is relative throughout the universe!!! Life exists at all stages of evolution.,,2025-10-15T17:32:17.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzI1NDI1NzIwNTI4MDg5NzI=,"It could also be that if we could escape our block, we would travel faster than light, perhaps because of gravity.",,2025-09-28T21:07:04.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzgxNzg3OTU0NDA3MDMyOA==,Good job everyone,,2025-09-27T20:48:40.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzgyMjI3NDc1MzQ4ODIyNA==,"⭐ InfinityVivek ⭐ सब कुछ एक जगह, love the enthusiasm for space and science! 🚀",,2025-10-06T06:30:51.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzE4NjQ5NDkxMzQ0MDU2ODg=,i will teach the persons who will come to me the how and the why to make the computers with unlimited storage,,2025-09-27T21:02:14.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzEzNDk1OTA5MzY1NTI0NzY=,So what happen about 31Altlas?,,2025-10-04T03:40:52.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzIyMjMyMTY0NTE0OTA0MjU=,"#austronaut  boa semana,....",,2025-09-29T18:09:38.000Z,0
1344096130419093,Y29tbWVudDoxMzQ0MDk2MTMwNDE5MDkzXzE0ODkxODcwMDI0MTYwNjI=,"Aloha.  Hello.  May all of you be very excited healthy happy in one piece in peace enjoy (including scent, view and atmosphere etc.), relax and refresh without injury, malady and accident, hallelujah, alleluia, hurray, amen, aye!!!  How beautiful handsome phenomena majesty amazing miracle fabulous all of you are!!! 
Mahalo nui loa.  Thank you so much. 
Obediently yours, Lovingly yours,
Mori Marina M ( Malinda-Malinaka Marie Melissa ) Whalen-Yajima ( M. 万里名 W. - 矢嶋 )
💜🌹💚🌹❤️🌹💙🌹💛🌹🧡🌹🩷🌹🖤🌹🤎🌹🤍🌹💝🌹☘️💐🌸🌺🌻🌷🪻🌹🍁🍀👏👏👏👏👏👏👏🙏🙏🙏🙏🙏🙏🙏",,2025-09-27T18:31:11.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzEzNTMxMTU3NTk3NjA4OTA=,"NASA always pioneers the next level tech for public consumption - or so it seems. I will be interested to see what kind of new human helpers will result from these experiments.
Why don’t they look like R2D2? Or the maid from the Jetsons? 😉👍",,2025-09-25T14:28:21.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzY4ODAyMjAxNDMxMjY3Mw==,"I have a question... this is regarding the demise of the ISS... NASA's going to be setting up an orbiting space station around the moon, correct? What can't they just fold in all the solar arrays and pull the ISS to a stable orbit around the moon? Hu ans are going to need a place to be stationed at while new structures are built. And with all the sensitive equipment removed, reducing weight, there would be scores of room for living, growing food (if necessary), relaxing between work details, etc. It seems an awful waste to discard such a piece of equipment when it could be repurposed, at least temporarily... one would think, with major upgrading, it would be a privilege to serve on such a piece of history as well... please respond to this, I've been trying to get an answer to it for almost two years now, to no avail...",,2025-09-25T18:14:40.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzI0Njk0MTI4MTkwMjI4MjE2,"Can we see them in action?  I have a question it’s a weird one how does hair grow in space ? I mean obviously it grows but how different is it without gravity, does a man’s beard grow wavy",,2025-09-25T14:15:47.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzIzOTc4MzczNTcyODA1NTE=,"Forged Crashes and the Power Loop

I saw crashes in Moscow that could be forged — accidents turned into a spectacle of power. There are risky maneuvers, jets on collision courses, and pilots forced to defy the skies.

The map connects Mahatatam, Florida, Mississippi, Bauru (SP), and Rio Grande do Sul — in these locations, crashes can occur due to ordinary accidents, miscalculations, risky maneuvers, or hidden causes.

In Bolivia and Ecuador, I perceived a temporal loop: instability, possible coup attempts, and military plane crashes. People linked to the government may be among the victims, turning the tragedy into a political trigger.",,2025-09-26T12:22:29.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzEyODY1NjU3OTI2ODMyNDk=,#astrobee  #tecnologia  #robotica parabéns nasa,,2025-09-25T13:50:06.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzc3NzgxNzc5ODUwMjc0NA==,Six years of buzzing around space! 🚀🐝 Astrobee robots are absolute rockstars! 🤖✨ Can't wait to see what they'll achieve next! 🚀💫 #Astrobee #NASA #SpaceRobots,,2025-09-25T16:16:03.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzc2MTk3OTc4OTk4MzczNg==,"Hello sir,
Developing air defense in a way that has never happened before.
It depends on the method of electromagnetic attraction and repulsion, which will perform the defense task without the need for defense in any other way or loss of equipment.
We are placing equipment equipped with an electromagnetic propulsion and attraction method, which in turn repels the air aggression in a certain way and attracts it to the target in another specific way, where no equipment will be used to defend the borders except in this way. This is a very short summary of my invention, which will change the method of air defense while completely preserving civil aviation.
I hope to find someone who knows about my invention and start working with it.",,2025-09-25T17:20:58.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzQ0MTQyOTcxMjIxODgyNDg=,Looks like exciting to use & helpful👍🏼,,2025-09-25T17:35:22.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzEzNDcyMDk5ODcwMDMzNzA=,"The spector,
Vaccum ~mold",,2025-09-25T19:10:19.000Z,0
1343222297173143,Y29tbWVudDoxMzQzMjIyMjk3MTczMTQzXzY5NTc5MjczMzU0OTA2Mg==,Studio is good 👍,,2025-09-25T14:09:14.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzgwMzI0MDg3MjI1NDgzNg==,MaryBeth Kruckow and Keri McGreal Gray you know the Amplify lesson with the video of the planetary geologist Dr. Lauren Edgar… she is now an astronaut candidate!!! We must tell our students!,,2025-09-23T01:13:31.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzE5MTE2Nzc1NTMxMDcwODQ=,Almost all of the selected people are from a branch of armed forces. I can also see a lot of them held a lot of experience or a degree(s) in addition to this. I think next time they ask for recruits they should make this a part of the job requirement if this is the criteria desired. Hopefully they expand beyond these requirements in the future. Congratulations to the candidates!,,2025-09-23T20:25:29.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzIyNjU1NDE4MTA5Mzc4NDY=,"Still providing passport ""stamps""?  If so, how do we ""collect""?",,2025-09-23T00:04:30.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzE3ODA1NTMwOTkyMzg5MTk=,Koyi Or prajati hai jo hamare signal ko age jane nahinde raha ho sakta hai ke o log light of speed ko istemaal karna sikh liya hoga or hamaare signal ko block karta ho ga aur age jane nahi deta hoga ho sakta hai ke o prajati light of speed se earth ka future dek liya hoga bohot hi jald earth vinash ho ne wala hai aur o sah ta hai ke hum age na bare dusra planet pe na ja sa Or yehi karan ho jaye,,2025-09-24T12:19:41.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzExMjQ5ODg3MTI0NTkwODQ=,Congratulations!,,2025-09-22T21:01:07.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzc4NjEwMDA5NDEyNTgwMQ==,नासा को मंगल ग्रह पर अपने मिशन में एक औरत को भेजने का निश्चित ही है उसको वापसी की संभावना नहीं है अमेरिकी सरकार को चंद्रमा व मंगल ग्रह पर अन्तरिक्ष स्टेशन पहले स्थापित करने होंगे दोनों अन्तरिक्ष स्टेशनों में अन्तरिक्ष यानों को रखना वापसी का प्रबंध किया जाना चाहिए नहीं तो साधन सम्पन्न देश पर दाग लगा रहेगा,,2025-09-25T09:29:36.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzEyOTM0MzA2NDg1NTU1MjI=,Nasa aisa ek advance robot banao jo dimag ke hisap se chal ta ho aur light of speed se travel kar ta ho kyu ke machine light of speed se travel Easley kar sakte ha,,2025-09-24T12:14:40.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzE0NzM3NDAwOTA0NDQ0Mjc=,Goodluck and Godspeed,,2025-09-22T22:36:44.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzgwMDY0MDI2OTAxNDk1OA==,Why is NASA sooooo in silence about 3i/Atlas? uhmmmm,,2025-09-23T16:08:02.000Z,0
1341008907394482,Y29tbWVudDoxMzQxMDA4OTA3Mzk0NDgyXzE2ODg1MzI0NTUxNzA3Mzg=,"Creation of artificial gravity using electromagnetic aerospace technology and automated production (2020). The electromagnetic laser method reduces module costs, increases performance, and enables spacecraft manufacturing using CNC stamping. Computational designs. This new technology, legally approved in the United States, enables the construction of spacecraft and fuel tanks using automatic north-south laser systems from both sides of the material. Improved modules and higher-quality fuel tanks. Replacement of rivets and pneumatic hammers in the astronautics industry. Physicochemical solutions for aerospace reactive alloys.",,2025-09-23T11:19:53.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzM2NDQ1MDcxNjU4NTcyNTI=,I'll be takin' a nap.,,2025-09-22T19:17:31.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzE5NTAyNDE3MDI0NjM0NjY=,I'm sitting on my back porch listening to the kadydids' song and watching the fog from my breath.,,2025-09-23T02:07:39.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzEzMTEyMDc5MjQwNjYxMzU=,"Ottawa, Ontario to the right, Gatineau Québec on the left of the Ottawa river. Gatineau Park on the left 🍁🍂🇨🇦✌️

It will look like this pic in a few weeks.",,2025-09-23T13:15:20.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzgyNTAxMzI0MzQyNTk3NQ==,Im gonna burn a wheat effigy of the king of harvest then dance and drink with all the fellow villagers before leaving offerings of coin and food upon the ash pile. We'll tie the night off by meandering the festival before getting rounded up and slain by some passing Catholics 👍,,2025-09-23T22:04:16.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzEzNzM2MTMwNTQxODI3NjM=,"I don’t celebrate any of the four seasons. I always welcome Spring. Summer means the relentless hot, humid weather in Kansas; Fall offers a welcome relief from the summer heat and the beautiful changing of the foliage. Winter… it’s hard for me to find descriptive words. Cold, comes to mind. Freezing cold on too many days! 
Waaayy back in the day, we had lots of snow. We built traditional snowmen, of course. And then came the snow forts and snowball fights. When that grew boring, we waxed up the runners on our sleds and challenged each other on the distance we could travel down the hill.
This was waaayyy before anyone thought that camped out in front of a TV was anything but boring!",,2025-09-23T03:55:45.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzQwODM3MzM2NjUxMDY1MDg=,"I always ""fall back"" then ""spring forward"". ;-)",,2025-09-23T01:50:18.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzY3NTA0MDY4MTc5MTU5MA==,I already did. Meteorological fall/autumn started September 1st which aligns much more closely with natural temperature cycles and events 😊😎,,2025-09-22T19:20:29.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzE0NzM0OTA4NTM4NTM5Njg=,Unfortunately we only came back from Southern Spain (la cala de Mijas) on Saturday.  Its still summer there(30c & 85% humidity). We live in the UK & its now only 17c. ...having a bottle of wine & Ive made Fajitas!,,2025-09-22T20:19:29.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzExNzExNzEyODQ5MTY0ODI=,"Thank goodness for the Big Splat. It gave us the 22.5 degree axial tilt, Pleasant seasons and our Cold Hearted Orb that rules the night.",,2025-09-23T10:51:17.000Z,0
1340958837399489,Y29tbWVudDoxMzQwOTU4ODM3Mzk5NDg5XzQxMDE5MzYwOTY3MTkzMTg=,Always enjoy looking at the geochron on the equinox and solstice days.,,2025-09-22T22:34:10.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzE5NTI1ODU0NjUzMDY4NjA=,You can make water and ice with thermal science.,,2025-09-20T12:36:48.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzEyODkzODA2MTYyNDk3ODc=,"God gave me designs for ships that travel at the speed of light. The secret lies in observing meteorites. They say light has no mass. But there's more to it than that. An angel transforms himself. In humans. That is, light can create mass. It's in the Book of Genesis. God created light. That's where he got everything from. If light doesn't have mass, why does it bounce around?",,2025-09-20T05:36:40.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzE5Mzc1ODkyNzM2NjQ5NDg=,The VIPER rover is officially back in business!,,2025-09-19T21:09:58.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzE0NDQwMzU1NDAwMTMwOTE=,"I think it would be beneficial to add sensors that detect small particle colors, especially in the dark green format, even if the organic particles are very dry.
In short,",,2025-09-20T17:18:39.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzExMTc4MzQ5MTcxNTk5ODk=,".. well maybe, also, they can compare water made through thermal sciences: heat and cold - with water made closer to earth on the space station. Too.",,2025-09-22T15:12:10.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzExOTcxNDIxNzU2MDcyMzI=,"Best wishes NASA, this is a huge milestone for space exploration and we're all excited to see what VIPER discovers on the Moon!",,2025-09-20T00:44:55.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzExMjY5NDU3NzIxNTk2NjE=,Has blue origin actually made orbit yet? It seems to be basically an expensive thrill ride up to space and straight back down?,,2025-09-19T21:54:10.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzY0MTY0OTY5NTY4MjQxNg==,"Why were all the Nobel laureates, the greatest scientists, the greatest professors... not capable to discover what the electron is?

For all of them, the electron is still an Elementary particle!

Ferent Discovered what the electron is:

“The electron is a photon around Ferent electron that spins in Matter direction”
Adrian Ferent",,2025-09-21T08:51:24.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzI1Mjc1MDA5MjQyOTc3NDc=,Very good .,,2025-09-20T09:01:24.000Z,0
1338506847644688,Y29tbWVudDoxMzM4NTA2ODQ3NjQ0Njg4XzQxMTUzNDIwMTg3Nzg4NTM=,"Weird, Blue Origin has had only one flight EVER into orbit, the rest were sub-orbital. How many senators and congressmen got a kickback to win this contract?",,2025-09-19T21:08:54.000Z,0
